Date,Date,Precipitation,Temperature,Wind
1976-05-14,1976-05-14,0.0,8.8,30.0
1976-05-15,1976-05-15,0.0,12.3,15.0
1976-05-16,1976-05-16,0.0,12.6,28.0
1976-05-17,1976-05-17,0.0,16.1,20.0
1976-05-18,1976-05-18,0.0,19.0,29.0
1976-05-19,1976-05-19,138.0,17.3,24.0
1976-05-20,1976-05-20,6.0,12.5,20.0
1976-05-21,1976-05-21,12.0,9.6,22.0
1976-05-22,1976-05-22,0.0,11.2,19.0
1976-05-23,1976-05-23,0.0,13.6,30.0
1976-05-24,1976-05-24,190.0,9.4,26.0
1976-05-25,1976-05-25,23.0,10.6,12.0
1976-05-26,1976-05-26,17.0,10.8,30.0
1976-05-27,1976-05-27,16.0,9.2,23.0
1976-05-28,1976-05-28,13.0,10.4,17.0
1976-05-29,1976-05-29,37.0,10.6,27.0
1976-05-30,1976-05-30,30.0,11.4,32.0
1976-05-31,1976-05-31,45.0,9.0,23.0
1976-06-01,1976-06-01,34.0,11.9,16.0
1976-06-02,1976-06-02,3.0,9.9,30.0
1976-06-03,1976-06-03,2.0,10.0,23.0
1976-06-04,1976-06-04,0.0,10.8,16.0
1976-06-05,1976-06-05,0.0,13.4,13.0
1976-06-06,1976-06-06,0.0,17.0,22.0
1976-06-07,1976-06-07,0.0,17.4,25.0
1976-06-08,1976-06-08,0.0,20.2,17.0
1976-06-09,1976-06-09,58.0,19.7,34.0
1976-06-10,1976-06-10,11.0,13.9,35.0
1976-06-11,1976-06-11,0.0,14.2,24.0
1976-06-12,1976-06-12,0.0,18.2,20.0
1976-06-13,1976-06-13,0.0,15.2,38.0
1976-06-14,1976-06-14,0.0,17.8,27.0
1976-06-15,1976-06-15,55.0,12.0,35.0
1976-06-16,1976-06-16,7.0,13.6,42.0
1976-06-17,1976-06-17,0.0,16.4,30.0
1976-06-18,1976-06-18,0.0,15.2,28.0
1976-06-19,1976-06-19,155.0,14.6,28.0
1976-06-20,1976-06-20,173.0,12.6,43.0
1976-06-21,1976-06-21,0.0,14.5,35.0
1976-06-22,1976-06-22,0.0,16.4,19.0
1976-06-23,1976-06-23,0.0,19.0,8.0
1976-06-24,1976-06-24,0.0,21.6,10.0
1976-06-25,1976-06-25,0.0,23.8,11.0
1976-06-26,1976-06-26,0.0,24.4,11.0
1976-06-27,1976-06-27,0.0,24.5,14.0
1976-06-28,1976-06-28,0.0,20.8,32.0
1976-06-29,1976-06-29,0.0,20.4,28.0
1976-06-30,1976-06-30,0.0,22.3,27.0
1976-07-01,1976-07-01,0.0,19.8,27.0
1976-07-02,1976-07-02,0.0,22.4,28.0
1976-07-03,1976-07-03,0.0,23.6,21.0
1976-07-04,1976-07-04,0.0,24.3,23.0
1976-07-05,1976-07-05,0.0,22.4,32.0
1976-07-06,1976-07-06,0.0,18.6,35.0
1976-07-07,1976-07-07,0.0,22.8,19.0
1976-07-08,1976-07-08,0.0,19.9,28.0
1976-07-09,1976-07-09,0.0,18.4,33.0
1976-07-10,1976-07-10,0.0,20.0,21.0
1976-07-11,1976-07-11,0.0,20.0,20.0
1976-07-12,1976-07-12,0.0,22.0,24.0
1976-07-13,1976-07-13,44.0,22.0,21.0
1976-07-14,1976-07-14,0.0,19.9,21.0
1976-07-15,1976-07-15,0.0,21.6,12.0
1976-07-16,1976-07-16,0.0,26.2,21.0
1976-07-17,1976-07-17,250.0,22.6,22.0
1976-07-18,1976-07-18,0.0,18.8,15.0
1976-07-19,1976-07-19,0.0,21.6,18.0
1976-07-20,1976-07-20,133.0,18.9,27.0
1976-07-21,1976-07-21,128.0,14.6,19.0
1976-07-22,1976-07-22,0.0,16.2,38.0
1976-07-23,1976-07-23,0.0,16.2,22.0
1976-07-24,1976-07-24,0.0,16.3,19.0
1976-07-25,1976-07-25,0.0,16.6,25.0
1976-07-26,1976-07-26,0.0,17.5,37.0
1976-07-27,1976-07-27,0.0,16.9,32.0
1976-07-28,1976-07-28,0.0,15.2,45.0
1976-07-29,1976-07-29,0.0,15.0,38.0
1976-07-30,1976-07-30,12.0,15.4,43.0
1976-07-31,1976-07-31,1.0,13.4,34.0
1976-08-01,1976-08-01,23.0,12.4,33.0
1976-08-02,1976-08-02,83.0,14.1,37.0
1976-08-03,1976-08-03,63.0,14.4,35.0
1976-08-04,1976-08-04,31.0,12.6,35.0
1976-08-05,1976-08-05,8.0,14.8,27.0
1976-08-06,1976-08-06,7.0,15.1,19.0
1976-08-07,1976-08-07,0.0,16.1,28.0
1976-08-08,1976-08-08,0.0,15.9,10.0
1976-08-09,1976-08-09,0.0,18.2,19.0
1976-08-10,1976-08-10,0.0,18.9,24.0
1976-08-11,1976-08-11,0.0,19.0,22.0
1976-08-12,1976-08-12,0.0,17.6,27.0
1976-08-13,1976-08-13,0.0,17.2,34.0
1976-08-14,1976-08-14,0.0,18.0,29.0
1976-08-15,1976-08-15,0.0,17.7,21.0
1976-08-16,1976-08-16,0.0,17.6,23.0
1976-08-17,1976-08-17,0.0,17.0,21.0
1976-08-18,1976-08-18,2.0,17.7,29.0
1976-08-19,1976-08-19,0.0,18.5,22.0
1976-08-20,1976-08-20,0.0,18.5,28.0
1976-08-21,1976-08-21,0.0,17.2,36.0
1976-08-22,1976-08-22,0.0,14.7,33.0
1976-08-23,1976-08-23,0.0,15.4,26.0
1976-08-24,1976-08-24,0.0,18.0,12.0
1976-08-25,1976-08-25,0.0,19.0,10.0
1976-08-26,1976-08-26,29.0,14.8,22.0
1976-08-27,1976-08-27,10.0,14.8,37.0
1976-08-28,1976-08-28,5.0,16.4,26.0
1976-08-29,1976-08-29,0.0,19.4,22.0
1976-08-30,1976-08-30,0.0,18.3,23.0
1976-08-31,1976-08-31,0.0,15.7,34.0
1976-09-01,1976-09-01,73.0,16.0,26.0
1976-09-02,1976-09-02,51.0,10.4,28.0
1976-09-03,1976-09-03,7.0,10.7,32.0
1976-09-04,1976-09-04,13.0,11.2,34.0
1976-09-05,1976-09-05,31.0,11.5,19.0
1976-09-06,1976-09-06,0.0,13.6,25.0
1976-09-07,1976-09-07,0.0,13.6,25.0
1976-09-08,1976-09-08,0.0,14.2,12.0
1976-09-09,1976-09-09,66.0,12.2,24.0
1976-09-10,1976-09-10,0.0,10.9,52.0
1976-09-11,1976-09-11,0.0,12.1,32.0
1976-09-12,1976-09-12,0.0,15.0,27.0
1976-09-13,1976-09-13,18.0,16.9,21.0
1976-09-14,1976-09-14,0.0,12.3,30.0
1976-09-15,1976-09-15,0.0,12.6,16.0
1976-09-16,1976-09-16,36.0,12.0,21.0
1976-09-17,1976-09-17,0.0,10.4,11.0
1976-09-18,1976-09-18,1.0,10.4,10.0
1976-09-19,1976-09-19,0.0,12.6,15.0
1976-09-20,1976-09-20,0.0,11.9,18.0
1976-09-21,1976-09-21,0.0,11.9,17.0
1976-09-22,1976-09-22,0.0,13.5,28.0
1976-09-23,1976-09-23,0.0,13.3,28.0
1976-09-24,1976-09-24,20.0,11.6,13.0
1976-09-25,1976-09-25,0.0,12.4,30.0
1976-09-26,1976-09-26,68.0,11.9,40.0
1976-09-27,1976-09-27,4.0,15.0,11.0
1976-09-28,1976-09-28,10.0,15.8,7.0
1976-09-29,1976-09-29,136.0,15.0,12.0
1976-09-30,1976-09-30,1.0,12.0,29.0
1976-10-01,1976-10-01,0.0,10.3,41.0
1976-10-02,1976-10-02,4.0,10.4,36.0
1976-10-03,1976-10-03,0.0,13.0,22.0
1976-10-04,1976-10-04,57.0,14.5,27.0
1976-10-05,1976-10-05,0.0,9.8,32.0
1976-10-06,1976-10-06,105.0,11.8,38.0
1976-10-07,1976-10-07,44.0,14.0,39.0
1976-10-08,1976-10-08,0.0,11.7,25.0
1976-10-09,1976-10-09,2.0,14.3,20.0
1976-10-10,1976-10-10,0.0,15.4,19.0
1976-10-11,1976-10-11,0.0,15.3,28.0
1976-10-12,1976-10-12,1.0,13.0,22.0
1976-10-13,1976-10-13,14.0,10.9,40.0
1976-10-14,1976-10-14,35.0,10.2,18.0
1976-10-15,1976-10-15,0.0,9.1,24.0
1976-10-16,1976-10-16,0.0,7.0,19.0
1976-10-17,1976-10-17,30.0,3.2,31.0
1976-10-18,1976-10-18,0.0,6.8,37.0
1976-10-19,1976-10-19,3.0,7.6,37.0
1976-10-20,1976-10-20,0.0,9.8,30.0
1976-10-21,1976-10-21,0.0,10.6,18.0
1976-10-22,1976-10-22,0.0,11.4,28.0
1976-10-23,1976-10-23,0.0,10.8,31.0
1976-10-24,1976-10-24,0.0,8.3,13.0
1976-10-25,1976-10-25,0.0,6.2,17.0
1976-10-26,1976-10-26,0.0,4.4,32.0
1976-10-27,1976-10-27,0.0,4.3,38.0
1976-10-28,1976-10-28,0.0,4.4,43.0
1976-10-29,1976-10-29,0.0,5.3,22.0
1976-10-30,1976-10-30,3.0,5.2,25.0
1976-10-31,1976-10-31,1.0,2.5,32.0
1976-11-01,1976-11-01,21.0,6.2,22.0
1976-11-02,1976-11-02,5.0,8.8,28.0
1976-11-03,1976-11-03,11.0,7.6,14.0
1976-11-04,1976-11-04,6.0,3.8,22.0
1976-11-05,1976-11-05,0.0,5.5,29.0
1976-11-06,1976-11-06,1.0,5.5,25.0
1976-11-07,1976-11-07,14.0,7.6,19.0
1976-11-08,1976-11-08,5.0,7.0,28.0
1976-11-09,1976-11-09,18.0,7.3,28.0
1976-11-10,1976-11-10,7.0,9.0,24.0
1976-11-11,1976-11-11,124.0,7.1,7.0
1976-11-12,1976-11-12,0.0,5.4,16.0
1976-11-13,1976-11-13,2.0,5.6,34.0
1976-11-14,1976-11-14,90.0,6.6,47.0
1976-11-15,1976-11-15,0.0,4.5,32.0
1976-11-16,1976-11-16,0.0,3.6,10.0
1976-11-17,1976-11-17,0.0,4.6,7.0
1976-11-18,1976-11-18,0.0,1.9,11.0
1976-11-19,1976-11-19,0.0,3.6,21.0
1976-11-20,1976-11-20,0.0,1.7,10.0
1976-11-21,1976-11-21,24.0,1.4,16.0
1976-11-22,1976-11-22,94.0,1.6,32.0
1976-11-23,1976-11-23,52.0,0.5,36.0
1976-11-24,1976-11-24,60.0,2.6,32.0
1976-11-25,1976-11-25,21.0,5.6,26.0
1976-11-26,1976-11-26,4.0,6.6,55.0
1976-11-27,1976-11-27,0.0,6.7,56.0
1976-11-28,1976-11-28,4.0,8.2,52.0
1976-11-29,1976-11-29,47.0,8.2,60.0
1976-11-30,1976-11-30,152.0,7.4,44.0
1976-12-01,1976-12-01,68.0,3.0,69.0
1976-12-02,1976-12-02,0.0,-1.0,16.0
1976-12-03,1976-12-03,3.0,-0.4,15.0
1976-12-04,1976-12-04,0.0,1.7,47.0
1976-12-05,1976-12-05,0.0,1.0,39.0
1976-12-06,1976-12-06,27.0,1.6,40.0
1976-12-07,1976-12-07,0.0,4.7,40.0
1976-12-08,1976-12-08,28.0,5.2,38.0
1976-12-09,1976-12-09,3.0,4.8,45.0
1976-12-10,1976-12-10,44.0,1.6,45.0
1976-12-11,1976-12-11,0.0,0.9,38.0
1976-12-12,1976-12-12,0.0,0.4,38.0
1976-12-13,1976-12-13,0.0,-0.2,25.0
1976-12-14,1976-12-14,0.0,-1.9,24.0
1976-12-15,1976-12-15,25.0,-1.4,23.0
1976-12-16,1976-12-16,11.0,-1.4,16.0
1976-12-17,1976-12-17,72.0,-3.0,25.0
1976-12-18,1976-12-18,5.0,-0.3,28.0
1976-12-19,1976-12-19,0.0,-1.5,35.0
1976-12-20,1976-12-20,0.0,0.4,42.0
1976-12-21,1976-12-21,16.0,1.7,29.0
1976-12-22,1976-12-22,0.0,2.0,24.0
1976-12-23,1976-12-23,3.0,-0.3,7.0
1976-12-24,1976-12-24,8.0,-0.4,30.0
1976-12-25,1976-12-25,24.0,-3.1,43.0
1976-12-26,1976-12-26,2.0,-3.4,44.0
1976-12-27,1976-12-27,40.0,1.0,66.0
1976-12-28,1976-12-28,0.0,-4.3,29.0
1976-12-29,1976-12-29,0.0,-5.5,25.0
1976-12-30,1976-12-30,0.0,-7.9,22.0
1976-12-31,1976-12-31,0.0,-2.8,30.0
1977-01-01,1977-01-01,12.0,4.4,32.0
1977-01-02,1977-01-02,0.0,2.2,14.0
1977-01-03,1977-01-03,3.0,2.5,23.0
1977-01-04,1977-01-04,0.0,0.7,7.0
1977-01-05,1977-01-05,0.0,-1.8,21.0
1977-01-06,1977-01-06,25.0,0.0,35.0
1977-01-07,1977-01-07,56.0,1.5,48.0
1977-01-08,1977-01-08,29.0,0.1,28.0
1977-01-09,1977-01-09,55.0,1.9,38.0
1977-01-10,1977-01-10,48.0,1.0,37.0
1977-01-11,1977-01-11,8.0,0.4,31.0
1977-01-12,1977-01-12,0.0,-1.6,16.0
1977-01-13,1977-01-13,0.0,-2.7,26.0
1977-01-14,1977-01-14,55.0,-4.0,38.0
1977-01-15,1977-01-15,0.0,0.1,26.0
1977-01-16,1977-01-16,6.0,0.9,15.0
1977-01-17,1977-01-17,15.0,-0.4,16.0
1977-01-18,1977-01-18,0.0,-1.0,17.0
1977-01-19,1977-01-19,5.0,-3.8,31.0
1977-01-20,1977-01-20,0.0,-3.3,20.0
1977-01-21,1977-01-21,0.0,-1.5,35.0
1977-01-22,1977-01-22,14.0,1.6,23.0
1977-01-23,1977-01-23,56.0,3.8,22.0
1977-01-24,1977-01-24,1.0,3.0,13.0
1977-01-25,1977-01-25,72.0,5.1,28.0
1977-01-26,1977-01-26,25.0,7.9,71.0
1977-01-27,1977-01-27,65.0,3.5,51.0
1977-01-28,1977-01-28,28.0,5.0,22.0
1977-01-29,1977-01-29,0.0,0.6,31.0
1977-01-30,1977-01-30,0.0,-1.4,16.0
1977-01-31,1977-01-31,0.0,-3.1,4.0
1977-02-01,1977-02-01,0.0,-4.0,27.0
1977-02-02,1977-02-02,0.0,-2.2,16.0
1977-02-03,1977-02-03,27.0,0.8,38.0
1977-02-04,1977-02-04,0.0,3.4,39.0
1977-02-05,1977-02-05,43.0,4.2,27.0
1977-02-06,1977-02-06,33.0,4.7,30.0
1977-02-07,1977-02-07,149.0,6.6,48.0
1977-02-08,1977-02-08,30.0,3.9,51.0
1977-02-09,1977-02-09,2.0,1.9,17.0
1977-02-10,1977-02-10,98.0,0.5,37.0
1977-02-11,1977-02-11,6.0,5.6,26.0
1977-02-12,1977-02-12,31.0,5.8,20.0
1977-02-13,1977-02-13,92.0,4.9,5.0
1977-02-14,1977-02-14,0.0,4.2,20.0
1977-02-15,1977-02-15,0.0,2.3,23.0
1977-02-16,1977-02-16,14.0,1.0,26.0
1977-02-17,1977-02-17,43.0,3.5,20.0
1977-02-18,1977-02-18,28.0,5.9,43.0
1977-02-19,1977-02-19,0.0,6.2,49.0
1977-02-20,1977-02-20,39.0,6.3,44.0
1977-02-21,1977-02-21,3.0,6.6,39.0
1977-02-22,1977-02-22,0.0,5.3,25.0
1977-02-23,1977-02-23,0.0,7.0,24.0
1977-02-24,1977-02-24,41.0,6.2,11.0
1977-02-25,1977-02-25,66.0,4.2,15.0
1977-02-26,1977-02-26,1.0,-2.2,40.0
1977-02-27,1977-02-27,0.0,-1.7,26.0
1977-02-28,1977-02-28,0.0,0.6,40.0
1977-03-01,1977-03-01,0.0,0.9,34.0
1977-03-02,1977-03-02,39.0,4.8,30.0
1977-03-03,1977-03-03,26.0,8.5,58.0
1977-03-04,1977-03-04,37.0,6.9,65.0
1977-03-05,1977-03-05,0.0,7.5,77.0
1977-03-06,1977-03-06,0.0,5.4,41.0
1977-03-07,1977-03-07,16.0,7.4,32.0
1977-03-08,1977-03-08,0.0,8.2,41.0
1977-03-09,1977-03-09,0.0,9.2,24.0
1977-03-10,1977-03-10,0.0,9.9,35.0
1977-03-11,1977-03-11,9.0,10.3,27.0
1977-03-12,1977-03-12,13.0,7.9,18.0
1977-03-13,1977-03-13,78.0,5.4,6.0
1977-03-14,1977-03-14,31.0,5.2,27.0
1977-03-15,1977-03-15,10.0,6.0,36.0
1977-03-16,1977-03-16,3.0,10.0,32.0
1977-03-17,1977-03-17,51.0,9.0,27.0
1977-03-18,1977-03-18,15.0,8.6,15.0
1977-03-19,1977-03-19,0.0,7.4,16.0
1977-03-20,1977-03-20,0.0,5.1,17.0
1977-03-21,1977-03-21,0.0,5.4,29.0
1977-03-22,1977-03-22,0.0,5.0,29.0
1977-03-23,1977-03-23,0.0,6.3,42.0
1977-03-24,1977-03-24,0.0,10.6,29.0
1977-03-25,1977-03-25,0.0,5.7,31.0
1977-03-26,1977-03-26,30.0,5.3,15.0
1977-03-27,1977-03-27,105.0,1.2,24.0
1977-03-28,1977-03-28,4.0,-0.6,37.0
1977-03-29,1977-03-29,0.0,-1.8,23.0
1977-03-30,1977-03-30,0.0,-1.9,20.0
1977-03-31,1977-03-31,11.0,-0.8,27.0
1977-04-01,1977-04-01,61.0,5.6,50.0
1977-04-02,1977-04-02,0.0,6.1,71.0
1977-04-03,1977-04-03,180.0,2.0,33.0
1977-04-04,1977-04-04,19.0,3.8,28.0
1977-04-05,1977-04-05,76.0,4.9,47.0
1977-04-06,1977-04-06,80.0,2.2,48.0
1977-04-07,1977-04-07,2.0,1.3,33.0
1977-04-08,1977-04-08,6.0,1.1,14.0
1977-04-09,1977-04-09,15.0,0.1,26.0
1977-04-10,1977-04-10,10.0,0.4,32.0
1977-04-11,1977-04-11,13.0,0.6,23.0
1977-04-12,1977-04-12,84.0,5.7,37.0
1977-04-13,1977-04-13,33.0,5.7,43.0
1977-04-14,1977-04-14,35.0,4.0,43.0
1977-04-15,1977-04-15,22.0,4.0,44.0
1977-04-16,1977-04-16,0.0,4.8,31.0
1977-04-17,1977-04-17,2.0,5.1,37.0
1977-04-18,1977-04-18,0.0,3.2,36.0
1977-04-19,1977-04-19,3.0,3.2,27.0
1977-04-20,1977-04-20,6.0,6.4,29.0
1977-04-21,1977-04-21,47.0,9.4,55.0
1977-04-22,1977-04-22,37.0,10.1,71.0
1977-04-23,1977-04-23,196.0,7.9,53.0
1977-04-24,1977-04-24,66.0,5.4,60.0
1977-04-25,1977-04-25,0.0,9.6,32.0
1977-04-26,1977-04-26,0.0,13.6,37.0
1977-04-27,1977-04-27,46.0,6.4,49.0
1977-04-28,1977-04-28,25.0,10.2,33.0
1977-04-29,1977-04-29,0.0,10.4,34.0
1977-04-30,1977-04-30,0.0,9.7,16.0
1977-05-01,1977-05-01,0.0,7.7,32.0
1977-05-02,1977-05-02,0.0,13.0,27.0
1977-05-03,1977-05-03,0.0,15.3,33.0
1977-05-04,1977-05-04,0.0,19.4,34.0
1977-05-05,1977-05-05,6.0,9.5,37.0
1977-05-06,1977-05-06,0.0,9.5,27.0
1977-05-07,1977-05-07,0.0,10.8,17.0
1977-05-08,1977-05-08,28.0,9.4,13.0
1977-05-09,1977-05-09,0.0,11.0,15.0
1977-05-10,1977-05-10,21.0,11.4,33.0
1977-05-11,1977-05-11,60.0,13.6,32.0
1977-05-12,1977-05-12,60.0,12.0,38.0
1977-05-13,1977-05-13,25.0,10.4,22.0
1977-05-14,1977-05-14,1.0,9.2,31.0
1977-05-15,1977-05-15,0.0,9.7,23.0
1977-05-16,1977-05-16,0.0,11.2,38.0
1977-05-17,1977-05-17,0.0,13.5,30.0
1977-05-18,1977-05-18,0.0,15.1,38.0
1977-05-19,1977-05-19,0.0,12.8,48.0
1977-05-20,1977-05-20,26.0,8.6,60.0
1977-05-21,1977-05-21,0.0,11.4,51.0
1977-05-22,1977-05-22,0.0,13.0,17.0
1977-05-23,1977-05-23,0.0,15.5,21.0
1977-05-24,1977-05-24,0.0,16.0,24.0
1977-05-25,1977-05-25,0.0,14.0,32.0
1977-05-26,1977-05-26,0.0,12.6,44.0
1977-05-27,1977-05-27,0.0,14.8,23.0
1977-05-28,1977-05-28,0.0,14.6,24.0
1977-05-29,1977-05-29,0.0,12.1,33.0
1977-05-30,1977-05-30,0.0,11.3,32.0
1977-05-31,1977-05-31,0.0,9.6,27.0
1977-06-01,1977-06-01,2.0,11.1,21.0
1977-06-02,1977-06-02,9.0,14.0,21.0
1977-06-03,1977-06-03,22.0,11.8,28.0
1977-06-04,1977-06-04,5.0,11.2,40.0
1977-06-05,1977-06-05,22.0,11.6,37.0
1977-06-06,1977-06-06,30.0,13.6,33.0
1977-06-07,1977-06-07,49.0,12.6,46.0
1977-06-08,1977-06-08,0.0,14.0,26.0
1977-06-09,1977-06-09,62.0,15.2,21.0
1977-06-10,1977-06-10,97.0,19.6,26.0
1977-06-11,1977-06-11,0.0,16.4,19.0
1977-06-12,1977-06-12,1.0,18.3,26.0
1977-06-13,1977-06-13,0.0,23.6,30.0
1977-06-14,1977-06-14,9.0,21.4,28.0
1977-06-15,1977-06-15,0.0,20.0,24.0
1977-06-16,1977-06-16,91.0,18.6,17.0
1977-06-17,1977-06-17,0.0,15.5,15.0
1977-06-18,1977-06-18,0.0,16.4,10.0
1977-06-19,1977-06-19,0.0,16.8,25.0
1977-06-20,1977-06-20,0.0,12.4,24.0
1977-06-21,1977-06-21,0.0,13.6,11.0
1977-06-22,1977-06-22,0.0,15.6,17.0
1977-06-23,1977-06-23,0.0,16.6,14.0
1977-06-24,1977-06-24,0.0,17.0,19.0
1977-06-25,1977-06-25,12.0,17.3,12.0
1977-06-26,1977-06-26,0.0,14.4,28.0
1977-06-27,1977-06-27,18.0,14.1,29.0
1977-06-28,1977-06-28,0.0,16.4,30.0
1977-06-29,1977-06-29,32.0,13.2,17.0
1977-06-30,1977-06-30,0.0,15.1,17.0
1977-07-01,1977-07-01,29.0,15.3,44.0
1977-07-02,1977-07-02,0.0,15.6,26.0
1977-07-03,1977-07-03,0.0,18.3,16.0
1977-07-04,1977-07-04,0.0,20.4,18.0
1977-07-05,1977-07-05,0.0,20.2,34.0
1977-07-06,1977-07-06,0.0,21.0,28.0
1977-07-07,1977-07-07,0.0,18.4,27.0
1977-07-08,1977-07-08,11.0,15.7,30.0
1977-07-09,1977-07-09,0.0,17.1,30.0
1977-07-10,1977-07-10,0.0,20.0,34.0
1977-07-11,1977-07-11,0.0,19.6,25.0
1977-07-12,1977-07-12,0.0,17.8,25.0
1977-07-13,1977-07-13,0.0,15.9,34.0
1977-07-14,1977-07-14,7.0,14.4,34.0
1977-07-15,1977-07-15,7.0,13.2,26.0
1977-07-16,1977-07-16,0.0,15.4,35.0
1977-07-17,1977-07-17,15.0,15.5,42.0
1977-07-18,1977-07-18,76.0,14.0,44.0
1977-07-19,1977-07-19,9.0,15.9,42.0
1977-07-20,1977-07-20,56.0,13.8,30.0
1977-07-21,1977-07-21,0.0,13.3,30.0
1977-07-22,1977-07-22,8.0,15.3,32.0
1977-07-23,1977-07-23,175.0,16.9,28.0
1977-07-24,1977-07-24,55.0,14.6,49.0
1977-07-25,1977-07-25,174.0,15.1,24.0
1977-07-26,1977-07-26,57.0,13.7,35.0
1977-07-27,1977-07-27,63.0,13.3,31.0
1977-07-28,1977-07-28,0.0,15.8,10.0
1977-07-29,1977-07-29,15.0,17.8,27.0
1977-07-30,1977-07-30,16.0,17.0,31.0
1977-07-31,1977-07-31,20.0,15.5,41.0
1977-08-01,1977-08-01,0.0,15.5,37.0
1977-08-02,1977-08-02,1.0,16.6,31.0
1977-08-03,1977-08-03,0.0,16.0,24.0
1977-08-04,1977-08-04,3.0,17.0,9.0
1977-08-05,1977-08-05,0.0,18.3,26.0
1977-08-06,1977-08-06,1.0,16.9,16.0
1977-08-07,1977-08-07,20.0,18.6,33.0
1977-08-08,1977-08-08,7.0,16.2,10.0
1977-08-09,1977-08-09,0.0,16.7,11.0
1977-08-10,1977-08-10,0.0,15.9,18.0
1977-08-11,1977-08-11,220.0,15.6,16.0
1977-08-12,1977-08-12,11.0,15.8,29.0
1977-08-13,1977-08-13,0.0,17.5,28.0
1977-08-14,1977-08-14,0.0,16.6,21.0
1977-08-15,1977-08-15,0.0,15.5,29.0
1977-08-16,1977-08-16,0.0,15.8,29.0
1977-08-17,1977-08-17,0.0,16.3,38.0
1977-08-18,1977-08-18,105.0,14.2,30.0
1977-08-19,1977-08-19,44.0,15.5,11.0
1977-08-20,1977-08-20,80.0,13.2,22.0
1977-08-21,1977-08-21,60.0,14.6,28.0
1977-08-22,1977-08-22,0.0,14.6,34.0
1977-08-23,1977-08-23,0.0,14.0,22.0
1977-08-24,1977-08-24,0.0,14.4,9.0
1977-08-25,1977-08-25,0.0,17.4,32.0
1977-08-26,1977-08-26,55.0,17.3,23.0
1977-08-27,1977-08-27,0.0,17.5,16.0
1977-08-28,1977-08-28,0.0,13.8,21.0
1977-08-29,1977-08-29,0.0,13.6,11.0
1977-08-30,1977-08-30,0.0,19.1,17.0
1977-08-31,1977-08-31,0.0,17.4,6.0
1977-09-01,1977-09-01,0.0,18.5,7.0
1977-09-02,1977-09-02,0.0,17.6,17.0
1977-09-03,1977-09-03,13.0,14.4,14.0
1977-09-04,1977-09-04,0.0,11.9,8.0
1977-09-05,1977-09-05,1.0,16.1,21.0
1977-09-06,1977-09-06,37.0,18.8,39.0
1977-09-07,1977-09-07,0.0,13.9,24.0
1977-09-08,1977-09-08,2.0,11.9,6.0
1977-09-09,1977-09-09,58.0,9.0,27.0
1977-09-10,1977-09-10,186.0,10.4,38.0
1977-09-11,1977-09-11,22.0,15.8,32.0
1977-09-12,1977-09-12,26.0,13.1,51.0
1977-09-13,1977-09-13,0.0,9.4,16.0
1977-09-14,1977-09-14,0.0,12.6,41.0
1977-09-15,1977-09-15,10.0,11.3,46.0
1977-09-16,1977-09-16,9.0,8.7,31.0
1977-09-17,1977-09-17,0.0,6.9,21.0
1977-09-18,1977-09-18,0.0,5.6,12.0
1977-09-19,1977-09-19,0.0,8.5,6.0
1977-09-20,1977-09-20,0.0,10.2,13.0
1977-09-21,1977-09-21,0.0,10.5,13.0
1977-09-22,1977-09-22,0.0,11.8,11.0
1977-09-23,1977-09-23,0.0,11.7,9.0
1977-09-24,1977-09-24,0.0,9.5,35.0
1977-09-25,1977-09-25,0.0,8.8,40.0
1977-09-26,1977-09-26,0.0,9.3,34.0
1977-09-27,1977-09-27,0.0,8.2,31.0
1977-09-28,1977-09-28,0.0,13.0,35.0
1977-09-29,1977-09-29,4.0,13.8,53.0
1977-09-30,1977-09-30,116.0,13.0,75.0
1977-10-01,1977-10-01,85.0,8.6,67.0
1977-10-02,1977-10-02,62.0,7.5,52.0
1977-10-03,1977-10-03,8.0,8.5,34.0
1977-10-04,1977-10-04,11.0,11.7,50.0
1977-10-05,1977-10-05,0.0,11.1,40.0
1977-10-06,1977-10-06,0.0,15.2,22.0
1977-10-07,1977-10-07,0.0,18.0,23.0
1977-10-08,1977-10-08,4.0,12.5,13.0
1977-10-09,1977-10-09,6.0,11.9,18.0
1977-10-10,1977-10-10,0.0,11.4,18.0
1977-10-11,1977-10-11,0.0,8.8,21.0
1977-10-12,1977-10-12,0.0,9.4,19.0
1977-10-13,1977-10-13,2.0,9.0,11.0
1977-10-14,1977-10-14,1.0,8.9,11.0
1977-10-15,1977-10-15,0.0,8.0,37.0
1977-10-16,1977-10-16,0.0,6.6,22.0
1977-10-17,1977-10-17,1.0,6.5,14.0
1977-10-18,1977-10-18,0.0,6.0,13.0
1977-10-19,1977-10-19,0.0,9.0,14.0
1977-10-20,1977-10-20,0.0,12.2,19.0
1977-10-21,1977-10-21,0.0,14.3,28.0
1977-10-22,1977-10-22,6.0,15.5,17.0
1977-10-23,1977-10-23,47.0,12.9,23.0
1977-10-24,1977-10-24,0.0,9.9,22.0
1977-10-25,1977-10-25,2.0,10.5,16.0
1977-10-26,1977-10-26,0.0,8.1,6.0
1977-10-27,1977-10-27,0.0,8.5,24.0
1977-10-28,1977-10-28,0.0,10.3,14.0
1977-10-29,1977-10-29,0.0,10.3,17.0
1977-10-30,1977-10-30,0.0,9.0,21.0
1977-10-31,1977-10-31,22.0,11.0,36.0
